date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2022-10-18,896.05,900.7,891.15,896.9,881.98,8097552,8097552,0.85003,0.09486078,896.2,"October 18, 22",0.0009486078
2022-10-17,872.0,887.5,868.55,885.2,870.48,8936947,8936947,13.2,1.51,878.3125,"October 17, 22",0.0151
2022-10-14,883.8,883.8,868.55,870.25,855.78,8199540,8199540,-13.55,-1.53,876.6,"October 14, 22",-0.0153
2022-10-13,862.35,865.45,850.5,853.6,839.4,11563124,11563124,-8.75,-1.01,857.975,"October 13, 22",-0.0101
2022-10-12,867.95,871.7,861.5,868.35,853.91,14557532,14557532,0.39997,0.0460856,867.375,"October 12, 22",0.000460856
2022-10-11,883.25,883.25,865.45,870.6,856.12,11130051,11130051,-12.65,-1.43,875.6375,"October 11, 22",-0.0143
2022-10-10,872.0,889.8,870.7,881.75,867.09,7357588,7357588,9.75,1.12,878.5625,"October 10, 22",0.0112
2022-10-07,877.2,884.5,872.8,882.55,867.87,9705750,9705750,5.35,0.6099,879.2625,"October 07, 22",0.006099
2022-10-06,873.05,891.7,873.05,885.45,870.73,12116698,12116698,12.4,1.42,880.8125,"October 06, 22",0.0142
2022-10-04,865.0,872.65,860.1,867.65,853.22,8975095,8975095,2.65,0.30636,866.35,"October 04, 22",0.0030636
2022-10-03,859.7,860.95,845.7,848.35,834.24,8232026,8232026,-11.35,-1.32,853.675,"October 03, 22",-0.0132
2022-09-30,843.9,867.05,837.5,862.0,847.67,13175031,13175031,18.1,2.14,852.6125,"September 30, 22",0.0214
2022-09-29,858.0,861.6,841.1,843.9,829.87,13803629,13803629,-14.1,-1.64,851.15,"September 29, 22",-0.0164
2022-09-28,844.0,863.25,844.0,849.5,835.37,11411458,11411458,5.5,0.65166,850.1875,"September 28, 22",0.0065166
2022-09-27,864.95,874.85,848.6,852.55,838.37,12493809,12493809,-12.4,-1.43,860.2375,"September 27, 22",-0.0143
2022-09-26,870.0,877.9,859.2,861.05,846.73,14208640,14208640,-8.95,-1.03,867.0375,"September 26, 22",-0.0103
2022-09-23,901.7,904.9,878.75,882.25,867.58,15927517,15927517,-19.45,-2.16,891.9,"September 23, 22",-0.0216
2022-09-22,906.0,911.7,895.3,903.4,888.38,11125669,11125669,-2.6,-0.28698,904.1,"September 22, 22",-0.0028698
2022-09-21,912.0,917.0,905.65,915.25,900.03,8917640,8917640,3.25,0.35636,912.475,"September 21, 22",0.0035636
2022-09-20,909.2,922.5,907.35,916.75,901.5,12090663,12090663,7.55,0.8304,913.95,"September 20, 22",0.008304
2022-09-19,904.95,912.5,895.35,899.2,884.25,11235656,11235656,-5.75,-0.63539,903.0,"September 19, 22",-0.0063539
2022-09-16,914.9,917.6,905.2,909.1,893.98,11966860,11966860,-5.8,-0.63395,911.7,"September 16, 22",-0.0063395
2022-09-15,920.0,936.65,915.75,917.6,902.34,16253099,16253099,-2.4,-0.26087,922.5,"September 15, 22",-0.0026087
2022-09-14,898.25,922.25,898.05,918.1,902.83,14712947,14712947,19.85,2.21,909.1625,"September 14, 22",0.0221
2022-09-13,913.95,913.95,905.3,910.0,894.87,10400475,10400475,-3.95,-0.43219,910.8,"September 13, 22",-0.0043219
2022-09-12,905.05,908.9,902.8,907.2,892.11,6016978,6016978,2.15,0.23756,905.9875,"September 12, 22",0.0023756
2022-09-09,910.15,911.95,897.7,901.25,886.26,9936230,9936230,-8.9,-0.97786,905.2625,"September 09, 22",-0.0097786
2022-09-08,885.5,900.8,885.5,898.8,883.85,12163106,12163106,13.3,1.5,892.65,"September 08, 22",0.015
2022-09-07,878.55,882.65,872.5,876.2,861.63,8814960,8814960,-2.35,-0.26749,877.475,"September 07, 22",-0.0026749
2022-09-06,882.5,889.95,878.1,883.65,868.96,9879326,9879326,1.15,0.13031,883.55,"September 06, 22",0.0013031
2022-09-05,871.55,885.9,871.55,882.45,867.78,8744999,8744999,10.9,1.25,877.8625,"September 05, 22",0.0125
2022-09-02,874.1,881.3,867.0,872.4,857.89,8401284,8401284,-1.7,-0.19449,873.7,"September 02, 22",-0.0019449
2022-09-01,863.0,885.7,863.0,874.35,859.81,15877583,15877583,11.35,1.32,871.5125,"September 01, 22",0.0132
2022-08-30,860.5,890.75,859.1,887.3,872.54,12544701,12544701,26.8,3.11,874.4125,"August 30, 22",0.0311
2022-08-29,850.05,861.0,847.0,855.85,841.62,7755134,7755134,5.8,0.68231,853.475,"August 29, 22",0.0068231
2022-08-26,874.15,877.5,867.3,870.85,856.37,5976725,5976725,-3.3,-0.37751,872.45,"August 26, 22",-0.0037751
2022-08-25,873.3,881.45,866.7,872.35,857.84,9827829,9827829,-0.95001,-0.10878,873.45,"August 25, 22",-0.0010878
2022-08-24,857.05,875.35,857.05,873.3,858.78,10494109,10494109,16.25,1.9,865.6875,"August 24, 22",0.019
2022-08-23,845.35,868.0,842.8,863.9,849.53,13254855,13254855,18.55,2.19,855.0125,"August 23, 22",0.0219
2022-08-22,865.55,867.4,849.6,852.25,838.08,13848023,13848023,-13.3,-1.54,858.7,"August 22, 22",-0.0154
2022-08-19,885.0,886.9,864.3,870.4,855.93,10787199,10787199,-14.6,-1.65,876.65,"August 19, 22",-0.0165
2022-08-18,880.55,887.65,875.05,885.1,870.38,13137856,13137856,4.55,0.51672,882.0875,"August 18, 22",0.0051672
2022-08-17,881.8,885.5,878.4,883.25,868.56,9058040,9058040,1.45,0.16444,882.2375,"August 17, 22",0.0016444
2022-08-16,881.45,884.5,876.4,879.25,864.63,13804836,13804836,-2.2,-0.24959,880.4,"August 16, 22",-0.0024959
2022-08-12,863.95,877.25,858.5,874.4,859.86,10792853,10792853,10.45,1.21,868.525,"August 12, 22",0.0121
2022-08-11,860.05,866.5,858.1,859.7,845.4,22787391,22787391,-0.34998,-0.04069531,861.0875,"August 11, 22",-0.0004069531
2022-08-10,842.15,853.0,842.15,848.75,834.64,23658553,23658553,6.6,0.78371,846.5125,"August 10, 22",0.0078371
2022-08-08,836.6,842.3,831.15,836.95,823.03,12142951,12142951,0.35003,0.041836,836.75,"August 08, 22",0.00041836
2022-08-05,823.1,840.9,823.1,838.2,819.34,16056522,16056522,15.1,1.83,831.325,"August 05, 22",0.0183
2022-08-04,824.0,829.95,808.35,820.25,801.8,11113742,11113742,-3.75,-0.4551,820.6375,"August 04, 22",-0.004551
2022-08-03,817.75,828.0,811.55,824.8,806.25,11073975,11073975,7.05,0.86212,820.525,"August 03, 22",0.0086212
2022-08-02,820.0,822.0,812.2,817.75,799.35,11106772,11106772,-2.25,-0.27439,817.9875,"August 02, 22",-0.0027439
2022-08-01,820.7,825.0,817.3,823.4,804.88,7974903,7974903,2.7,0.32899,821.6,"August 01, 22",0.0032899
2022-07-29,820.65,823.4,808.0,818.6,800.18,11095993,11095993,-2.05,-0.2498,817.6625,"July 29, 22",-0.002498
2022-07-28,806.95,815.5,805.3,814.6,796.27,11124518,11124518,7.65,0.94801,810.5875,"July 28, 22",0.0094801
2022-07-27,795.0,803.8,794.65,800.5,782.49,9536564,9536564,5.5,0.69182,798.4875,"July 27, 22",0.0069182
2022-07-26,801.6,802.8,791.65,796.3,778.39,7374145,7374145,-5.3,-0.66118,798.0875,"July 26, 22",-0.0066118
2022-07-25,803.0,817.8,797.1,800.9,782.88,21034148,21034148,-2.1,-0.26152,804.7,"July 25, 22",-0.0026152
2022-07-22,789.1,803.9,789.1,800.05,782.05,12267898,12267898,10.95,1.39,795.5375,"July 22, 22",0.0139
2022-07-21,784.9,788.95,780.1,786.0,768.32,8312338,8312338,1.1,0.14015,784.9875,"July 21, 22",0.0014015
2022-07-20,789.5,789.55,780.3,783.1,765.48,8152179,8152179,-6.4,-0.81064,785.6125,"July 20, 22",-0.0081064
2022-07-19,767.8,782.0,767.15,780.65,763.09,12825591,12825591,12.85,1.67,774.4,"July 19, 22",0.0167
2022-07-18,759.25,773.15,757.85,772.0,754.63,8045363,8045363,12.75,1.68,765.5625,"July 18, 22",0.0168
2022-07-15,753.25,759.0,744.2,751.2,734.3,6358018,6358018,-2.05,-0.27215,751.9125,"July 15, 22",-0.0027215
2022-07-14,750.0,759.5,748.8,752.4,735.47,7044542,7044542,2.4,0.32,752.675,"July 14, 22",0.0032
2022-07-13,764.75,764.75,749.9,753.2,736.26,8674121,8674121,-11.55,-1.51,758.15,"July 13, 22",-0.0151
2022-07-12,765.35,767.45,757.7,759.9,742.81,10219829,10219829,-5.45,-0.71209,762.6,"July 12, 22",-0.0071209
2022-07-11,755.0,771.55,755.0,769.5,752.19,12440573,12440573,14.5,1.92,762.7625,"July 11, 22",0.0192
2022-07-08,751.3,757.5,744.55,755.7,738.7,9797700,9797700,4.4,0.58565,752.2625,"July 08, 22",0.0058565
2022-07-07,735.95,744.0,733.0,742.0,725.31,10374018,10374018,6.05,0.82207,738.7375,"July 07, 22",0.0082207
2022-07-06,723.0,731.9,722.0,725.95,709.62,12163533,12163533,2.95,0.40802,725.7125,"July 06, 22",0.0040802
2022-07-05,723.05,732.15,718.1,719.45,703.27,11460367,11460367,-3.6,-0.49789,723.1875,"July 05, 22",-0.0049789
2022-07-04,704.85,721.1,704.85,720.1,703.9,8303732,8303732,15.25,2.16,712.725,"July 04, 22",0.0216
2022-07-01,703.45,706.75,694.1,703.9,688.07,9884899,9884899,0.45001,0.06397043,702.05,"July 01, 22",0.0006397043
2022-06-30,702.75,711.9,701.2,707.2,691.29,11970404,11970404,4.45,0.63323,705.7625,"June 30, 22",0.0063323
2022-06-29,704.95,706.7,700.95,702.75,686.94,9570557,9570557,-2.2,-0.31208,703.8375,"June 29, 22",-0.0031208
2022-06-28,711.05,717.3,707.0,710.3,694.32,8339931,8339931,-0.75,-0.10548,711.4125,"June 28, 22",-0.0010548
2022-06-27,728.85,728.85,716.1,717.35,701.21,8285225,8285225,-11.5,-1.58,722.7875,"June 27, 22",-0.0158
2022-06-24,710.9,715.25,706.55,713.45,697.4,10856736,10856736,2.55,0.3587,711.5375,"June 24, 22",0.003587
2022-06-23,690.2,706.0,687.0,699.15,683.42,14960412,14960412,8.95,1.3,695.5875,"June 23, 22",0.013
2022-06-22,694.25,698.9,685.1,686.6,671.15,6838249,6838249,-7.65,-1.1,691.2125,"June 22, 22",-0.011
2022-06-21,690.55,708.0,688.6,696.1,680.44,13319648,13319648,5.55,0.80371,695.8125,"June 21, 22",0.0080371
2022-06-20,686.0,687.8,677.6,685.95,670.52,10981042,10981042,-0.04999,-0.00728863,684.3375,"June 20, 22",-7.28863e-05
2022-06-17,671.25,692.65,669.95,686.85,671.4,16335613,16335613,15.6,2.32,680.175,"June 17, 22",0.0232
2022-06-16,700.0,700.05,676.3,678.5,663.24,13237239,13237239,-21.5,-3.07,688.7125,"June 16, 22",-0.0307
2022-06-15,687.5,696.35,686.1,687.25,671.79,9199591,9199591,-0.25,-0.03636364,689.3,"June 15, 22",-0.0003636364
2022-06-14,682.4,694.65,680.65,685.5,670.08,13348598,13348598,3.1,0.45428,685.8,"June 14, 22",0.0045428
2022-06-13,702.25,702.3,682.1,688.0,672.52,16622521,16622521,-14.25,-2.03,693.6625,"June 13, 22",-0.0203
2022-06-10,724.75,728.3,718.0,720.0,703.8,7990818,7990818,-4.75,-0.6554,722.7625,"June 10, 22",-0.006554
2022-06-09,725.0,734.1,722.15,732.75,716.27,7444368,7444368,7.75,1.07,728.5,"June 09, 22",0.0107
2022-06-08,736.6,741.0,726.45,729.5,713.09,9369224,9369224,-7.1,-0.96389,733.3875,"June 08, 22",-0.0096389
2022-06-07,741.0,742.95,732.35,735.25,718.71,9938912,9938912,-5.75,-0.77598,737.8875,"June 07, 22",-0.0077598
2022-06-06,740.2,750.95,739.6,746.75,729.95,9107831,9107831,6.55,0.8849,744.375,"June 06, 22",0.008849
2022-06-03,756.15,757.0,741.2,744.3,727.56,8563791,8563791,-11.85,-1.57,749.6625,"June 03, 22",-0.0157
2022-06-02,751.05,751.75,743.2,749.75,732.88,10949759,10949759,-1.3,-0.17309,748.9375,"June 02, 22",-0.0017309
2022-06-01,748.0,755.6,744.2,752.65,735.72,10102092,10102092,4.65,0.62166,750.1125,"June 01, 22",0.0062166
2022-05-31,741.0,756.7,740.5,752.85,735.91,20272212,20272212,11.85,1.6,747.7625,"May 31, 22",0.016
2022-05-30,748.75,751.95,744.3,748.5,731.66,7628515,7628515,-0.25,-0.03338898,748.375,"May 30, 22",-0.0003338898
2022-05-27,733.55,741.2,731.25,739.8,723.16,8110620,8110620,6.25,0.85202,736.45,"May 27, 22",0.0085202
2022-05-26,723.0,733.0,715.45,728.5,712.11,14028733,14028733,5.5,0.76072,724.9875,"May 26, 22",0.0076072
2022-05-25,712.05,720.85,711.6,713.35,697.3,10457589,10457589,1.3,0.18257,714.4625,"May 25, 22",0.0018257
2022-05-24,711.05,717.35,706.05,708.15,692.22,13779981,13779981,-2.9,-0.40785,710.65,"May 24, 22",-0.0040785
2022-05-23,709.55,725.95,707.45,711.05,695.05,17438451,17438451,1.5,0.2114,713.5,"May 23, 22",0.002114
2022-05-20,694.8,711.9,693.7,709.55,693.59,11695528,11695528,14.75,2.12,702.4875,"May 20, 22",0.0212
2022-05-19,693.1,698.7,685.6,690.3,674.77,16661023,16661023,-2.8,-0.40398,691.925,"May 19, 22",-0.0040398
2022-05-18,712.35,717.0,706.1,707.35,691.44,11835013,11835013,-5.0,-0.7019,710.7,"May 18, 22",-0.007019
2022-05-17,686.1,712.0,685.15,710.0,694.03,12765052,12765052,23.9,3.48,698.3125,"May 17, 22",0.0348
2022-05-16,676.7,690.95,675.75,683.0,667.64,9025623,9025623,6.3,0.93099,681.6,"May 16, 22",0.0093099
2022-05-13,702.4,702.4,675.0,677.35,662.11,15717043,15717043,-25.05,-3.57,689.2875,"May 13, 22",-0.0357
2022-05-12,707.55,710.7,693.3,695.8,680.15,16685166,16685166,-11.75,-1.66,701.8375,"May 12, 22",-0.0166
2022-05-11,718.0,719.8,707.15,714.2,698.13,13516852,13516852,-3.8,-0.52925,714.7875,"May 11, 22",-0.0052925
2022-05-10,705.0,720.0,705.0,711.3,695.3,12797419,12797419,6.3,0.89362,710.325,"May 10, 22",0.0089362
2022-05-09,705.3,720.0,704.45,710.35,694.37,13055889,13055889,5.05,0.71601,710.025,"May 09, 22",0.0071601
2022-05-06,716.25,723.0,710.3,719.25,703.07,12455025,12455025,3.0,0.41885,717.2,"May 06, 22",0.0041885
2022-05-05,730.8,743.0,726.5,728.8,712.41,9121547,9121547,-2.0,-0.27367,732.275,"May 05, 22",-0.0027367
2022-05-04,746.2,747.0,721.15,724.25,707.96,12212165,12212165,-21.95,-2.94,734.65,"May 04, 22",-0.0294
2022-05-02,732.0,743.8,731.1,741.0,724.33,10903446,10903446,9.0,1.23,736.975,"May 02, 22",0.0123
2022-04-29,750.1,759.95,740.1,743.3,726.58,19560317,19560317,-6.8,-0.90655,748.3625,"April 29, 22",-0.0090655
2022-04-28,739.1,751.9,734.65,747.15,730.34,18649559,18649559,8.05,1.09,743.2,"April 28, 22",0.0109
2022-04-27,749.0,750.0,732.55,736.7,720.13,21441480,21441480,-12.3,-1.64,742.0625,"April 27, 22",-0.0164
2022-04-26,768.0,768.55,751.65,753.75,736.79,18727514,18727514,-14.25,-1.86,760.4875,"April 26, 22",-0.0186
2022-04-25,747.65,762.2,744.0,752.2,735.28,35417460,35417460,4.55,0.60857,751.5125,"April 25, 22",0.0060857
2022-04-22,757.0,758.85,745.9,747.65,730.83,14411607,14411607,-9.35,-1.24,752.35,"April 22, 22",-0.0124
2022-04-21,759.05,764.2,751.2,762.35,745.2,8953098,8953098,3.3,0.43475,759.2,"April 21, 22",0.0043475
2022-04-20,766.8,770.0,753.8,755.55,738.55,15984202,15984202,-11.25,-1.47,761.5375,"April 20, 22",-0.0147
2022-04-19,761.8,777.9,757.0,766.3,749.06,31088359,31088359,4.5,0.59071,765.75,"April 19, 22",0.0059071
2022-04-18,751.0,762.9,749.2,757.8,740.75,17651530,17651530,6.8,0.90546,755.225,"April 18, 22",0.0090546
2022-04-15,769.6,772.55,760.7,761.55,761.55,16116934,16116934,-8.05,-1.05,764.93,"April 15, 22",-0.0105
2022-04-13,769.6,772.55,760.7,762.25,745.1,16119956,16119956,-7.35,-0.95504,766.275,"April 13, 22",-0.0095504
2022-04-12,757.0,768.9,750.25,763.85,746.67,14020000,14020000,6.85,0.90489,760.0,"April 12, 22",0.0090489
2022-04-11,752.3,765.45,751.65,759.6,742.51,13216391,13216391,7.3,0.97036,757.25,"April 11, 22",0.0097036
2022-04-08,749.85,756.0,743.6,754.3,737.33,15480705,15480705,4.45,0.59345,750.9375,"April 08, 22",0.0059345
2022-04-07,737.1,757.8,737.1,748.55,731.71,15087175,15087175,11.45,1.55,745.1375,"April 07, 22",0.0155
2022-04-06,732.3,744.9,732.1,741.6,724.92,13518142,13518142,9.3,1.27,737.725,"April 06, 22",0.0127
2022-04-05,746.8,755.45,738.0,741.8,725.11,12290391,12290391,-5.0,-0.66952,745.5125,"April 05, 22",-0.0066952
2022-04-04,742.0,749.8,725.0,746.6,729.8,17192197,17192197,4.6,0.61995,740.85,"April 04, 22",0.0061995
2022-04-01,725.0,738.3,723.1,736.25,719.69,12658848,12658848,11.25,1.55,730.6625,"April 01, 22",0.0155
2022-03-31,739.9,739.9,727.8,730.3,713.87,16046383,16046383,-9.6,-1.3,734.475,"March 31, 22",-0.013
2022-03-30,721.05,731.75,719.1,730.9,714.46,20154520,20154520,9.85,1.37,725.7,"March 30, 22",0.0137
2022-03-29,714.3,716.95,705.85,715.3,699.21,11489374,11489374,1.0,0.14,713.1,"March 29, 22",0.0014
2022-03-28,702.0,713.4,695.65,710.35,694.37,13806166,13806166,8.35,1.19,705.35,"March 28, 22",0.0119
2022-03-25,705.0,706.1,696.65,699.25,683.52,15263007,15263007,-5.75,-0.8156,701.75,"March 25, 22",-0.008156
2022-03-24,702.45,712.7,698.0,704.2,688.36,17727969,17727969,1.75,0.24913,704.3375,"March 24, 22",0.0024913
2022-03-23,725.0,726.8,714.25,718.3,702.14,7140403,7140403,-6.7,-0.92414,721.0875,"March 23, 22",-0.0092414
2022-03-22,708.65,721.0,699.5,718.2,702.04,11761758,11761758,9.55,1.35,711.8375,"March 22, 22",0.0135
2022-03-21,721.0,722.9,705.5,710.75,694.76,12866839,12866839,-10.25,-1.42,715.0375,"March 21, 22",-0.0142
2022-03-18,717.8,725.0,716.2,720.1,720.1,18326170,18326170,2.3,0.32042,720.43,"March 18, 22",0.0032042
2022-03-17,717.8,725.0,716.2,720.1,703.9,18329844,18329844,2.3,0.32042,719.775,"March 17, 22",0.0032042
2022-03-16,706.9,711.4,701.25,708.0,692.07,14621688,14621688,1.1,0.15561,706.8875,"March 16, 22",0.0015561
2022-03-15,701.5,708.1,688.0,697.35,681.66,27714580,27714580,-4.15,-0.59159,698.7375,"March 15, 22",-0.0059159
2022-03-14,678.1,698.45,677.25,696.15,680.49,24648981,24648981,18.05,2.66,687.4875,"March 14, 22",0.0266
2022-03-11,674.65,684.7,670.6,677.9,662.65,20546724,20546724,3.25,0.48173,676.9625,"March 11, 22",0.0048173
2022-03-10,693.95,701.0,673.65,676.6,661.38,35959638,35959638,-17.35,-2.5,686.3,"March 10, 22",-0.025
2022-03-09,664.7,674.5,658.0,667.45,652.44,33728639,33728639,2.75,0.41372,666.1625,"March 09, 22",0.0041372
2022-03-08,643.3,669.45,643.0,665.0,650.04,26716975,26716975,21.7,3.37,655.1875,"March 08, 22",0.0337
2022-03-07,663.5,667.0,642.15,653.75,639.04,27799873,27799873,-9.75,-1.47,656.6,"March 07, 22",-0.0147
2022-03-04,691.0,706.55,685.0,688.05,672.57,18697223,18697223,-2.95,-0.42692,692.65,"March 04, 22",-0.0042692
2022-03-03,717.6,721.95,693.45,698.3,682.59,23190595,23190595,-19.3,-2.69,707.825,"March 03, 22",-0.0269
2022-03-02,717.0,724.95,707.75,714.85,698.77,25252492,25252492,-2.15,-0.29986,716.1375,"March 02, 22",-0.0029986
2022-02-28,722.95,744.75,715.4,742.7,725.99,20547432,20547432,19.75,2.73,731.45,"February 28, 22",0.0273
2022-02-25,724.95,739.3,720.25,730.05,713.63,16935750,16935750,5.1,0.7035,728.6375,"February 25, 22",0.007035
2022-02-24,712.9,727.1,702.3,707.4,691.49,28023104,28023104,-5.5,-0.7715,712.425,"February 24, 22",-0.007715
2022-02-23,754.6,756.4,742.7,744.6,727.85,11624282,11624282,-10.0,-1.33,749.575,"February 23, 22",-0.0133
2022-02-22,738.4,759.75,737.75,751.3,734.4,13156371,13156371,12.9,1.75,746.8,"February 22, 22",0.0175
2022-02-21,746.25,762.9,740.0,754.45,737.48,10967164,10967164,8.2,1.1,750.9,"February 21, 22",0.011
2022-02-18,746.85,756.8,745.55,748.9,732.05,8945567,8945567,2.05,0.27449,749.525,"February 18, 22",0.0027449
2022-02-17,766.5,767.25,746.3,750.35,733.47,16683808,16683808,-16.15,-2.11,757.6,"February 17, 22",-0.0211
2022-02-16,775.7,777.55,760.4,764.05,746.86,10549784,10549784,-11.65,-1.5,769.425,"February 16, 22",-0.015
2022-02-15,752.95,778.0,743.2,776.05,758.59,18880659,18880659,23.1,3.07,762.55,"February 15, 22",0.0307
2022-02-14,772.0,773.95,751.15,753.7,736.74,16170656,16170656,-18.3,-2.37,762.7,"February 14, 22",-0.0237
2022-02-11,796.85,797.4,787.9,790.8,773.01,13138408,13138408,-6.05,-0.75924,793.2375,"February 11, 22",-0.0075924
2022-02-10,805.95,808.8,796.3,805.5,787.38,13159771,13159771,-0.45001,-0.05583473,804.1375,"February 10, 22",-0.0005583473
2022-02-09,797.25,804.25,794.2,802.8,784.74,8855292,8855292,5.55,0.69614,799.625,"February 09, 22",0.0069614
2022-02-08,790.0,795.7,774.3,792.5,774.67,14642455,14642455,2.5,0.31646,788.125,"February 08, 22",0.0031646
2022-02-07,798.05,805.0,781.45,786.4,768.71,14659368,14659368,-11.65,-1.46,792.725,"February 07, 22",-0.0146
2022-02-04,809.8,812.0,795.8,805.05,786.94,10314067,10314067,-4.75,-0.58656,805.6625,"February 04, 22",-0.0058656
2022-02-03,814.05,818.4,806.0,808.95,790.75,9755335,9755335,-5.1,-0.6265,811.85,"February 03, 22",-0.006265
2022-02-02,815.0,818.7,808.85,813.75,795.44,11214375,11214375,-1.25,-0.15337,814.075,"February 02, 22",-0.0015337
2022-02-01,802.05,812.85,789.3,810.3,792.07,20031583,20031583,8.25,1.03,803.625,"February 01, 22",0.0103
2022-01-31,788.95,798.7,784.0,788.8,771.06,14824509,14824509,-0.15002,-0.01901261,790.1125,"January 31, 22",-0.0001901261
2022-01-28,803.75,805.85,778.5,781.15,763.58,14072314,14072314,-22.6,-2.81,792.3125,"January 28, 22",-0.0281
2022-01-27,786.9,801.5,781.05,794.65,776.77,23984679,23984679,7.75,0.98488,791.025,"January 27, 22",0.0098488
2022-01-25,789.0,804.3,786.05,801.65,783.62,19513184,19513184,12.65,1.6,795.25,"January 25, 22",0.016
2022-01-24,813.0,816.7,783.3,798.45,780.49,29612316,29612316,-14.55,-1.79,802.8625,"January 24, 22",-0.0179
2022-01-21,803.0,811.35,795.5,804.5,786.4,12078277,12078277,1.5,0.1868,803.5875,"January 21, 22",0.001868
2022-01-20,803.0,812.95,795.4,810.25,792.02,13567654,13567654,7.25,0.90286,805.4,"January 20, 22",0.0090286
2022-01-19,816.0,821.0,803.25,808.6,790.41,16416144,16416144,-7.4,-0.90686,812.2125,"January 19, 22",-0.0090686
2022-01-18,821.0,836.0,818.2,823.1,804.58,10835146,10835146,2.1,0.25579,824.575,"January 18, 22",0.0025579
2022-01-17,820.0,828.9,814.55,819.3,800.87,6722700,6722700,-0.70001,-0.08536585,820.6875,"January 17, 22",-0.0008536585
2022-01-14,821.0,822.0,811.6,820.0,801.55,7552844,7552844,-1.0,-0.1218,818.65,"January 14, 22",-0.001218
2022-01-13,821.0,828.0,817.4,824.7,806.15,9372244,9372244,3.7,0.45067,822.775,"January 13, 22",0.0045067
2022-01-12,818.6,825.45,812.05,823.75,805.22,13034848,13034848,5.15,0.62912,819.9625,"January 12, 22",0.0062912
2022-01-11,809.75,814.7,801.9,810.65,792.41,9982061,9982061,0.90002,0.11115,809.25,"January 11, 22",0.0011115
2022-01-10,800.25,812.8,799.0,810.75,792.51,10905080,10905080,10.5,1.31,805.7,"January 10, 22",0.0131
2022-01-07,792.2,802.3,786.25,793.25,775.41,12250210,12250210,1.05,0.13254,793.5,"January 07, 22",0.0013254
2022-01-06,775.05,792.5,774.0,785.05,767.39,13018067,13018067,10.0,1.29,781.65,"January 06, 22",0.0129
2022-01-05,773.0,795.85,771.2,788.05,770.32,19741360,19741360,15.05,1.95,782.025,"January 05, 22",0.0195
2022-01-04,767.95,778.0,763.6,772.85,755.46,12114437,12114437,4.9,0.63806,770.6,"January 04, 22",0.0063806
2022-01-03,743.05,766.0,743.0,764.7,747.5,9653095,9653095,21.65,2.91,754.1875,"January 03, 22",0.0291
2021-12-31,736.55,746.25,736.55,740.15,723.5,6973055,6973055,3.6,0.48877,739.875,"December 31, 21",0.0048877
2021-12-30,733.3,740.5,729.0,735.7,719.15,14326182,14326182,2.4,0.32729,734.625,"December 30, 21",0.0032729
2021-12-29,738.0,744.95,731.9,735.7,719.15,7143073,7143073,-2.3,-0.31165,737.6375,"December 29, 21",-0.0031165
2021-12-28,740.4,742.45,732.5,735.8,719.25,17833655,17833655,-4.6,-0.62129,737.7875,"December 28, 21",-0.0062129
2021-12-27,724.0,738.75,716.1,736.0,719.44,7955163,7955163,12.0,1.66,728.7125,"December 27, 21",0.0166
2021-12-24,733.9,733.9,719.6,727.1,710.74,8800690,8800690,-6.8,-0.92656,728.625,"December 24, 21",-0.0092656
2021-12-23,739.05,739.5,727.95,731.3,714.85,9994049,9994049,-7.75,-1.05,734.45,"December 23, 21",-0.0105
2021-12-22,726.25,734.95,720.05,732.8,716.32,9843359,9843359,6.55,0.90189,728.5125,"December 22, 21",0.0090189
2021-12-21,720.0,728.95,716.15,720.35,704.15,14563335,14563335,0.34998,0.04861111,721.3625,"December 21, 21",0.0004861111
2021-12-20,718.1,720.2,698.2,709.95,693.98,16900016,16900016,-8.15,-1.13,711.6125,"December 20, 21",-0.0113
2021-12-17,742.0,742.0,726.05,728.3,711.92,13227787,13227787,-13.7,-1.85,734.5875,"December 17, 21",-0.0185
2021-12-16,757.9,757.9,738.95,741.15,724.48,14123215,14123215,-16.75,-2.21,748.975,"December 16, 21",-0.0221
2021-12-15,757.6,759.5,750.9,752.25,735.33,7358740,7358740,-5.35,-0.70618,755.0625,"December 15, 21",-0.0070618
2021-12-14,751.05,764.35,746.3,758.65,741.58,17488089,17488089,7.6,1.01,755.0875,"December 14, 21",0.0101
2021-12-13,763.0,769.7,752.5,754.0,737.04,16855546,16855546,-9.0,-1.18,759.8,"December 13, 21",-0.0118
2021-12-10,756.5,759.8,751.05,758.0,740.95,7627774,7627774,1.5,0.19828,756.3375,"December 10, 21",0.0019828
2021-12-09,759.05,763.0,748.4,755.0,738.02,16007459,16007459,-4.05,-0.53356,756.3625,"December 09, 21",-0.0053356
2021-12-08,747.9,758.8,744.1,753.4,736.45,33432411,33432411,5.5,0.73539,751.05,"December 08, 21",0.0073539
2021-12-07,717.0,740.95,712.0,734.65,718.12,30513303,30513303,17.65,2.46,726.15,"December 07, 21",0.0246
2021-12-06,719.0,726.8,707.5,709.55,693.59,20129080,20129080,-9.45,-1.31,715.7125,"December 06, 21",-0.0131
2021-12-03,720.5,729.5,715.1,716.3,700.19,20130259,20130259,-4.2,-0.58293,720.35,"December 03, 21",-0.0058293
2021-12-02,724.6,727.1,715.2,722.4,706.15,21924640,21924640,-2.2,-0.30362,722.325,"December 02, 21",-0.0030362
